	27.S17	50.S17	5.S17	173.S17	196.S17	88.S17	160.S17	93.S17	210.S17	59.S17	136.S17	163.S17	148.S17	121.S17	146.S17	174.S17	154.S17	147.S17	122.S17	90.S17	171.S17	CON27.S17	209.S17	14.S17	144.S17	186.S17	66.S17	24.S17	150.S17	118.S17	3.S17	53.S17	166.S17	21.S17	116.S17	35.S17	32.S17	112.S17	161.S17	141.S17	180.S17	103.S17	129.S17	169.S17	CON8.S17	86.S17	98.S17	39.S17	CON7.S17	7.S17	137.S17	87.S17	155.S17	94.S17	143.S17	164.S17	51.S17	33.S17	198.S17	191.S17	179.S17	135.S17	74.S17	99.S17	114.S17	216.S17	92.S17	91.S17	127.S17	167.S17	48.S17	138.S17	43.S17	184.S17	134.S17	190.S17	139.S17	26.S17	201.S17	55.S17	140.S17	123.S17	120.S17	193.S17	102.S17	181.S17	199.S17	54.S17	170.S17	183.S17	29.S17	4.S17	64.S17	58.S17	12.S17	189.S17	25.S17	72.S17	152.S17	CON1.S17	165.S17	62.S17	61.S17	68.S17	142.S17	31.S17	128.S17	85.S17	117.S17	95.S17	182.S17	101.S17	124.S17	156.S17	168.S17	194.S17	89.S17	145.S17	CON25.S17	206.S17	1.S17	178.S17	211.S17	110.S17	70.S17	109.S17	203.S17	153.S17	96.S17
136.S17	0.375888332	0.369374994	0.36760201	0.181899694	0.195853422	0.113296872	0.309202404	0.394489862	0.268941576	0.376950048	0.0	0.294415656	0.177123706	0.249998168	0.209396894	0.26788114	0.272896448	0.269795928	0.129816708	0.27393147	0.115244036	0.1544751	0.22400898	0.136155186	0.293586692	0.258391732	0.160868478	0.139280082	0.177705428	0.331633468	0.123735068	0.391717756	0.3659457	0.400568594	0.3266171	0.398363436	0.351914342	0.243476304	0.322653456	0.308060826	0.156870512	0.21798052	0.259322288	0.34046088	0.56077151	0.309852802	0.272622236	0.361574044	0.544513402	0.303942654	0.357473162	0.323611768	0.345275298	0.399544942	0.108749826	0.329848732	0.17432945	0.483387336	0.293020512	0.287614424	0.261598628	0.136970336	0.133559248	0.221935642	0.302679774	0.221679308	0.275348652	0.401836916	0.129379824	0.281188682	0.246064614	0.26038778	0.475011778	0.326720298	0.438215836	0.219678292	0.137607086	0.255015522	0.132585116	0.256560608	0.269647498	0.14624885	0.313273948	0.229705028	0.330697314	0.238778726	0.326327524	0.155397726	0.297659332	0.17734396	0.223414262	0.291241412	0.236549484	0.248376606	0.172775658	0.314005426	0.361479412	0.21872951	0.12399614	0.411540554	0.359015458	0.327027178	0.133244032	0.419690982	0.130838636	0.311010094	0.135877002	0.253255102	0.167842268	0.316497362	0.168413896	0.44196568	0.12036053	0.228865374	0.161027808	0.266671692	0.293778276	0.44110649	0.179144266	0.466847848	0.201622012	0.315027578	0.140837988	0.193754856	0.295054662	0.140945852	0.236840892	0.194146058	0.334117298
163.S17	0.26247166	0.252458274	0.304885434	0.204113926	0.234698526	0.343698476	0.164897	0.329189486	0.19043122	0.325354344	0.294415656	0.0	0.215708554	0.257290004	0.188476026	0.154366668	0.137453224	0.187055644	0.359888424	0.23974659	0.287037448	0.243638636	0.1806387	0.341121526	0.204070812	0.14808626	0.364426898	0.306784774	0.169891404	0.189521824	0.262320388	0.271351948	0.214221924	0.298607302	0.209390136	0.30096638	0.22767813	0.213053536	0.148062784	0.255662538	0.299092572	0.302003708	0.301197408	0.22367802	0.454798074	0.234053102	0.341832292	0.263981084	0.440052838	0.216032294	0.265042706	0.244841692	0.200559594	0.311952618	0.311598778	0.243332604	0.223557422	0.388152556	0.16354866	0.18524916	0.298781808	0.35563156	0.291339112	0.290470338	0.215507206	0.185033396	0.255416428	0.297607296	0.34619522	0.150830346	0.192075086	0.196514476	0.366007234	0.178078958	0.316373224	0.201200816	0.332422514	0.239169462	0.243494164	0.236813368	0.197731666	0.367818714	0.198217752	0.201768928	0.36789701	0.171721978	0.201687576	0.351647078	0.233534976	0.227803916	0.442932382	0.225192732	0.23463256	0.457774978	0.395778646	0.214686214	0.310010604	0.444175738	0.295294896	0.310225906	0.227163654	0.182926378	0.289599724	0.334259398	0.349163744	0.19963261	0.341805206	0.262945614	0.397074732	0.253471454	0.28990146	0.395755304	0.351568878	0.26258975	0.319566276	0.33037366	0.228860584	0.340007542	0.40734597	0.353765644	0.423954	0.143950402	0.292886072	0.317575548	0.209900882	0.256593532	0.280217952	0.281486506	0.288628274
148.S17	0.373112558	0.375448164	0.383739636	0.155214136	0.172376296	0.20811325	0.217554386	0.37164632	0.254180426	0.375246626	0.177123706	0.215708554	0.0	0.253191118	0.157677192	0.259076682	0.233000054	0.22928155	0.237567102	0.270375632	0.200454822	0.151844438	0.212927226	0.22382968	0.168167738	0.212944522	0.270028384	0.204239108	0.158514966	0.307344854	0.18598863	0.392438546	0.348795966	0.40040984	0.316732554	0.409782514	0.34649714	0.235617354	0.268484426	0.311503052	0.199512442	0.242863562	0.25506941	0.333491094	0.569182064	0.296500284	0.268925366	0.375081614	0.55567572	0.305120456	0.378705388	0.30268495	0.323464616	0.361137948	0.194834624	0.314333158	0.18581768	0.508094778	0.196541994	0.272064798	0.260284302	0.244708154	0.216186722	0.234183332	0.282781124	0.178475286	0.263372742	0.354171294	0.212882614	0.23503892	0.2467436	0.262542706	0.474390576	0.314728632	0.439081858	0.174017566	0.2431462	0.261574564	0.151645794	0.257083938	0.276857464	0.24744792	0.317376074	0.15471503	0.3501922	0.244913716	0.290443934	0.267138324	0.28362271	0.132910418	0.312187888	0.277470438	0.234257942	0.340580756	0.264427644	0.290793452	0.35436973	0.310919004	0.186619034	0.4256338	0.349317484	0.314342652	0.203265234	0.4094144	0.230696562	0.307670036	0.225579244	0.232538036	0.264706302	0.29643054	0.190460862	0.444291202	0.212430312	0.160139172	0.22803537	0.285351662	0.26694221	0.363997772	0.2752599	0.46841643	0.29280645	0.240466736	0.17352927	0.22341491	0.30671088	0.206367134	0.163323874	0.145721828	0.306802568
121.S17	0.319221804	0.322593026	0.322660614	0.210792722	0.245446814	0.270195656	0.28215728	0.360080242	0.223631352	0.313167288	0.249998168	0.257290004	0.253191118	0.0	0.233165786	0.21669962	0.233203972	0.225580564	0.284497536	0.24731919	0.277884204	0.222632004	0.195834324	0.268262418	0.284561868	0.218378928	0.29758799	0.247302926	0.194306908	0.2914883	0.272711672	0.330275224	0.315611628	0.327442758	0.265415508	0.339386576	0.301156514	0.221473224	0.298351064	0.240118742	0.258672288	0.26689312	0.248245368	0.293348416	0.504533218	0.247532458	0.284416828	0.314289208	0.489197798	0.268355458	0.287940566	0.27727372	0.295801262	0.363917534	0.259713286	0.268558968	0.213254662	0.437435892	0.264580088	0.277023292	0.263589928	0.288877204	0.267018812	0.249350982	0.266849022	0.203831412	0.233074356	0.34849326	0.275379232	0.238193034	0.21112445	0.238069628	0.410379266	0.280064762	0.384510736	0.253341636	0.279404426	0.239378762	0.229137416	0.2122134	0.222983978	0.29993475	0.259044432	0.219210444	0.32630539	0.227895702	0.27680174	0.300667822	0.273915232	0.222622476	0.34689253	0.26196624	0.237181752	0.37982059	0.310850226	0.277305526	0.300303884	0.353266702	0.27764498	0.354506078	0.304077402	0.28402413	0.237063324	0.35529797	0.2841439	0.256421714	0.271619366	0.242656974	0.303941324	0.276691734	0.3059419	0.39027906	0.296407042	0.274278126	0.311255024	0.287694076	0.263712852	0.403314482	0.320348518	0.390601432	0.344947296	0.279477882	0.28453348	0.257582408	0.274152166	0.234784888	0.276000188	0.271366634	0.31330459
146.S17	0.332904186	0.315320792	0.320618328	0.141549256	0.187213008	0.265333286	0.25470443	0.373529844	0.23812241	0.35937911	0.209396894	0.188476026	0.157677192	0.233165786	0.0	0.201740554	0.175432098	0.230057922	0.277889514	0.272077016	0.20793353	0.181905042	0.152150154	0.259531712	0.199598974	0.166323954	0.29265684	0.229358984	0.136231462	0.266763518	0.221215254	0.349885354	0.281838226	0.355763968	0.262539642	0.352566382	0.300075692	0.181958278	0.219708426	0.288590004	0.215698722	0.23502689	0.256695006	0.293557066	0.512177516	0.269133948	0.279029198	0.330352386	0.497737324	0.245415788	0.326461148	0.29239993	0.26446546	0.357348208	0.232444864	0.28799331	0.164352336	0.450692266	0.247283926	0.211886978	0.240871426	0.27276407	0.216254326	0.226361968	0.232034364	0.184348286	0.255795454	0.35517503	0.272674714	0.206427144	0.199628252	0.230015406	0.432323616	0.2455751	0.371154366	0.15859365	0.254642972	0.213715388	0.173816906	0.227695938	0.233542596	0.289318796	0.266341398	0.18907973	0.337706304	0.19052572	0.265360634	0.260975184	0.21368825	0.186494686	0.357251588	0.265690794	0.19552651	0.374991792	0.313765948	0.22582496	0.346273878	0.365836588	0.223427294	0.366525816	0.289142004	0.26050292	0.230894686	0.395342632	0.268550806	0.26213358	0.258957228	0.216599868	0.314361562	0.29749072	0.221890238	0.41403675	0.270422568	0.213821308	0.255344074	0.262446538	0.26284171	0.396338932	0.330632072	0.42015285	0.344602542	0.23986526	0.234418706	0.240160338	0.270037068	0.209135194	0.243215606	0.220584592	0.304601528
174.S17	0.20266518	0.19412375	0.237446286	0.20423193	0.240248758	0.311135852	0.224084144	0.347030746	0.183688516	0.260373404	0.26788114	0.154366668	0.259076682	0.21669962	0.201740554	0.0	0.130986428	0.199038856	0.31969764	0.236068458	0.256795236	0.230478952	0.156416384	0.300011418	0.24806468	0.160122324	0.323699526	0.24659327	0.168702608	0.205717832	0.270639992	0.229879256	0.173753272	0.242879022	0.184784512	0.23057814	0.197639566	0.186337628	0.199039912	0.223255174	0.260347448	0.259376672	0.23892104	0.16380502	0.39533679	0.210484726	0.306608716	0.205873188	0.380204958	0.169282814	0.193656102	0.220885084	0.164274046	0.334359154	0.265028302	0.2005876	0.168865338	0.3223479	0.228094868	0.191043884	0.26466296	0.31315734	0.249899652	0.260849478	0.233732898	0.199254804	0.22187316	0.320332576	0.324477668	0.182298998	0.13841311	0.182295916	0.32909883	0.157783566	0.281274112	0.222267564	0.300050822	0.18158595	0.227304236	0.212994456	0.169577966	0.332872594	0.16819328	0.217014656	0.322572238	0.132528394	0.2158975	0.305661446	0.211151792	0.241533756	0.398901074	0.221809588	0.203072676	0.415417358	0.363757078	0.209038982	0.28978466	0.40523221	0.290082908	0.256151726	0.166714058	0.18775675	0.25754882	0.291743746	0.313779992	0.173283638	0.311014658	0.239644046	0.360756036	0.258123414	0.305411436	0.340898688	0.333463234	0.27322661	0.292291752	0.296061768	0.24326378	0.381765902	0.37147997	0.310373988	0.387542956	0.207139438	0.302808276	0.286529696	0.180932826	0.21486896	0.299373744	0.29479827	0.28475643
154.S17	0.243431452	0.24891747	0.283145646	0.188862494	0.246876646	0.31805262	0.219177392	0.344502034	0.1945871	0.308286244	0.272896448	0.137453224	0.233000054	0.233203972	0.175432098	0.130986428	0.0	0.200573352	0.331387144	0.230911906	0.267280668	0.229818736	0.161028292	0.312828742	0.224067328	0.167500836	0.334422746	0.269062106	0.154021856	0.213270464	0.263861788	0.273885012	0.198793412	0.26970591	0.203289832	0.274661176	0.217098854	0.193533328	0.181585488	0.239809566	0.264235804	0.266760916	0.269602216	0.213853976	0.43202351	0.225325126	0.31499184	0.242339728	0.413105502	0.194956378	0.245607158	0.24490072	0.179229118	0.318489074	0.281579778	0.233443324	0.181782818	0.366696696	0.212671124	0.197786488	0.26386042	0.318283724	0.260970508	0.26344329	0.229829914	0.193917804	0.244344132	0.331958252	0.326856348	0.169669014	0.16259505	0.203359752	0.355145126	0.176980726	0.3054986	0.225551132	0.306369598	0.194222826	0.232554036	0.208645124	0.17192631	0.349116642	0.19008232	0.211029864	0.346579062	0.154128898	0.189198992	0.316775526	0.192688232	0.241304376	0.413636838	0.226086304	0.19475376	0.429826778	0.36938409	0.217673978	0.31265008	0.41535357	0.289988036	0.284545302	0.208363414	0.199042642	0.26414982	0.32604021	0.327819508	0.177403006	0.317078962	0.250554794	0.370294092	0.266370382	0.295831656	0.37661814	0.332661618	0.272448038	0.30332382	0.30296198	0.233491368	0.37841351	0.381251018	0.33880384	0.39759084	0.212199018	0.300965148	0.291332348	0.202031278	0.232606652	0.295257036	0.290514062	0.29817625
147.S17	0.244732796	0.257895202	0.340500202	0.206253814	0.237791694	0.28245552	0.178587516	0.253629026	0.13597254	0.267472396	0.269795928	0.187055644	0.22928155	0.225580564	0.230057922	0.199038856	0.200573352	0.0	0.318807496	0.193170734	0.299087036	0.200135584	0.204701992	0.293274014	0.22896926	0.203197448	0.347326194	0.28780009	0.2003336	0.21766552	0.300856668	0.267815804	0.240492216	0.297234758	0.211880796	0.289734472	0.225353182	0.246897632	0.206879532	0.222104614	0.273400308	0.3153411	0.270325656	0.210637108	0.452998018	0.21589475	0.304644816	0.250834812	0.430519394	0.24058077	0.249047018	0.200696664	0.207921242	0.269950286	0.281070406	0.197386396	0.244543966	0.377781096	0.160563384	0.250375052	0.2725351	0.324893156	0.296830608	0.281757694	0.23611961	0.151692072	0.191930796	0.246084496	0.297388496	0.188373874	0.230616574	0.193176764	0.342714306	0.215588874	0.312665548	0.25003352	0.32592737	0.259628446	0.231663188	0.220628232	0.22784825	0.33308657	0.198005836	0.213246076	0.325175854	0.221295466	0.247695244	0.34362199	0.248980064	0.231361008	0.394893934	0.179971364	0.26302064	0.409340674	0.345787094	0.252277246	0.2264935	0.393052686	0.271411352	0.310379706	0.238564826	0.22241183	0.288608592	0.293565362	0.315242576	0.227837014	0.309926434	0.233038014	0.344140532	0.189494234	0.313657256	0.354585064	0.29769067	0.272813694	0.300336076	0.305843076	0.20670718	0.298766114	0.351775714	0.33513552	0.371659552	0.157011574	0.276113952	0.28148516	0.189591602	0.287542704	0.26405592	0.264282386	0.25509927
122.S17	0.423715056	0.42236655	0.427907806	0.245574694	0.26459843	0.099106176	0.371167784	0.447792302	0.324555436	0.410359784	0.129816708	0.359888424	0.237567102	0.284497536	0.277889514	0.31969764	0.331387144	0.318807496	0.0	0.318058922	0.179576924	0.2146717	0.29053766	0.158238914	0.361056752	0.320774816	0.090417002	0.156963862	0.246098948	0.403824972	0.149530316	0.438109256	0.421049376	0.44547383	0.375579876	0.445211052	0.40507835	0.301560708	0.396027772	0.350952098	0.215600564	0.26652456	0.28363388	0.394690916	0.612020078	0.35229153	0.301664684	0.418396564	0.594586502	0.358830346	0.412680726	0.373875932	0.399778734	0.44936365	0.14780873	0.377085228	0.229550742	0.547618424	0.350909212	0.361946848	0.316206644	0.11318966	0.158874636	0.269461298	0.376586038	0.285789456	0.320522188	0.445472688	0.138650348	0.34369457	0.298017294	0.327272912	0.52300495	0.382493946	0.494356028	0.28958654	0.110814538	0.305049754	0.184506228	0.306807272	0.32783065	0.072674982	0.362035344	0.283248508	0.36783047	0.314042078	0.37679894	0.104297062	0.355711076	0.240699072	0.202568918	0.34166408	0.29415902	0.18009889	0.147977626	0.376860222	0.395413208	0.130726266	0.13553878	0.465824186	0.409233306	0.383102566	0.16218378	0.454420146	0.077213596	0.356257946	0.14884289	0.301456638	0.08152806	0.351152966	0.259665332	0.481995592	0.104473018	0.29435121	0.153943712	0.294426904	0.348143552	0.503581654	0.094498846	0.513270608	0.133658536	0.371672366	0.162551936	0.233448044	0.362559378	0.183423	0.29655406	0.24990501	0.387742866
90.S17	0.302292314	0.29759484	0.349682012	0.253449344	0.263018752	0.281970454	0.230526646	0.247418276	0.175560538	0.306252834	0.27393147	0.23974659	0.270375632	0.24731919	0.272077016	0.236068458	0.230911906	0.193170734	0.318058922	0.0	0.33308573	0.27992323	0.24915325	0.323632952	0.267771886	0.229849006	0.368439708	0.283099472	0.230074846	0.261210774	0.330136022	0.320245126	0.287121346	0.32769204	0.234627006	0.330031006	0.263590748	0.255044446	0.22650441	0.237051788	0.297646014	0.309194034	0.275581114	0.281138502	0.490673488	0.2212841	0.314590198	0.302077922	0.469785684	0.240483776	0.2968056	0.16131017	0.27175858	0.23073752	0.28406198	0.263886126	0.246620372	0.425654918	0.230966094	0.268241262	0.289285194	0.31599959	0.310518918	0.270689592	0.244378572	0.219454946	0.200681402	0.272628002	0.277845158	0.23192558	0.235200484	0.181386734	0.405759692	0.228165404	0.355308478	0.273751966	0.328913012	0.246748104	0.262557114	0.19065131	0.209800592	0.329529076	0.212323958	0.249090294	0.337797444	0.246061204	0.246042342	0.3596725	0.249130334	0.277724882	0.401684512	0.202399486	0.220649586	0.44347386	0.359574588	0.247651968	0.300088022	0.406624764	0.32819195	0.346359416	0.287137072	0.223714616	0.286407082	0.353058868	0.31616823	0.25521426	0.297830712	0.219478664	0.349451342	0.178777352	0.351627414	0.366185934	0.300193252	0.34090276	0.354603894	0.320517686	0.19729171	0.39281474	0.366169936	0.393079498	0.390933062	0.241082068	0.34005391	0.280764914	0.241029	0.293515654	0.32840001	0.335521256	0.218358564
171.S17	0.340044844	0.346251918	0.378864754	0.191210662	0.212394382	0.165439064	0.314326028	0.436912366	0.282684612	0.3350709	0.115244036	0.287037448	0.200454822	0.277884204	0.20793353	0.256795236	0.267280668	0.299087036	0.179576924	0.33308573	0.0	0.157016852	0.222636636	0.154932606	0.303548932	0.254306756	0.201533098	0.159491578	0.19336546	0.335902288	0.131939912	0.395573344	0.338644028	0.403547802	0.333988384	0.360214168	0.354245786	0.262631316	0.327046168	0.321852274	0.160920032	0.224737756	0.249401684	0.312819828	0.530499606	0.320292618	0.27981734	0.36310946	0.526454298	0.322757778	0.33756809	0.318447308	0.331625958	0.428507974	0.123341182	0.285388352	0.201153418	0.477864356	0.301771556	0.286562856	0.283696728	0.178515772	0.133099776	0.243476754	0.334632134	0.233233112	0.304638436	0.41883284	0.192037648	0.257235566	0.24860197	0.305643724	0.474948554	0.324707626	0.447851736	0.205234036	0.169464438	0.241287114	0.157264356	0.287371224	0.29138673	0.194713322	0.328305364	0.252974192	0.346074818	0.253321454	0.321714044	0.171167762	0.29612964	0.184169	0.26622849	0.31693954	0.256431336	0.266914694	0.21654489	0.317191522	0.3747814	0.262660846	0.131415984	0.392087902	0.30993495	0.34283277	0.180576252	0.419038282	0.176407072	0.318739886	0.18777135	0.272273766	0.216137488	0.359686514	0.187202356	0.409890084	0.17556179	0.232601786	0.152155696	0.25602988	0.312049016	0.44657665	0.227437518	0.455319656	0.243416356	0.308695486	0.138981688	0.21805516	0.332154682	0.140189684	0.247399284	0.199344462	0.365970326
CON27.S17	0.340461456	0.356798742	0.339253938	0.138783922	0.137481542	0.172002024	0.250372348	0.364412414	0.20391108	0.341047496	0.1544751	0.243638636	0.151844438	0.222632004	0.181905042	0.230478952	0.229818736	0.200135584	0.2146717	0.27992323	0.157016852	0.0	0.170120824	0.16828005	0.25843732	0.226005464	0.223219322	0.183274606	0.136741648	0.293637748	0.160388876	0.360890016	0.336036824	0.369119278	0.288816732	0.370400452	0.323689994	0.221049332	0.30089144	0.277041558	0.153539016	0.188076748	0.250782292	0.304979488	0.525478622	0.254761794	0.22607836	0.335672804	0.508941426	0.300667698	0.34173587	0.2846979	0.30751355	0.36172015	0.172633126	0.28727488	0.18193279	0.453330888	0.21298826	0.265068408	0.252481796	0.219051784	0.184194116	0.221606642	0.288140238	0.12054652	0.21617736	0.337910956	0.185955908	0.237968542	0.243439262	0.266861112	0.426376894	0.302755586	0.416121112	0.183569508	0.20711675	0.266525462	0.121487348	0.246648552	0.258240834	0.219048794	0.30707036	0.190785128	0.315740362	0.22810841	0.270359436	0.216875706	0.28779084	0.119603988	0.278451658	0.278652716	0.250613568	0.264665778	0.231009154	0.289274374	0.290932808	0.26969641	0.1303245	0.376869066	0.320406102	0.307425394	0.178842084	0.34730803	0.201947972	0.276475438	0.204145274	0.20823163	0.225854288	0.29341353	0.190439864	0.404921696	0.175146242	0.160276042	0.181102144	0.249306644	0.253800376	0.363400806	0.232134806	0.412534568	0.248770232	0.239201582	0.105878732	0.18220114	0.29762359	0.161405628	0.149172448	0.12478981	0.293190082
209.S17	0.2616874	0.272607098	0.254366126	0.150446642	0.186890258	0.270206868	0.227590208	0.360157962	0.189313152	0.313405432	0.22400898	0.1806387	0.212927226	0.195834324	0.152150154	0.156416384	0.161028292	0.204701992	0.29053766	0.24915325	0.222636636	0.170120824	0.0	0.26688021	0.244939244	0.168100156	0.286122774	0.232944102	0.131004384	0.209153804	0.238311628	0.261458788	0.223427	0.297088514	0.2470828	0.280788728	0.269451826	0.167443488	0.233088888	0.24526947	0.219049532	0.225288236	0.234237884	0.249498304	0.432871902	0.233314894	0.273408248	0.289573392	0.422545982	0.205410334	0.25162527	0.250682008	0.219701042	0.350046114	0.23227511	0.241905016	0.158175526	0.368454256	0.219805708	0.202684508	0.232401836	0.248123544	0.233572972	0.226020238	0.21430827	0.158884128	0.232665708	0.33754186	0.28045796	0.188444234	0.178394474	0.210542756	0.377815446	0.219500762	0.316502704	0.176765932	0.265216378	0.17761887	0.171212024	0.211704232	0.197847578	0.299788934	0.225811196	0.177544872	0.326112106	0.146908594	0.232964648	0.278269202	0.212909076	0.189766648	0.368890362	0.241376796	0.180859896	0.380070822	0.323587102	0.221852766	0.310174816	0.369307806	0.235938492	0.298973302	0.245061706	0.226427594	0.223802788	0.352496598	0.280478164	0.182855482	0.274554206	0.219050002	0.323676048	0.277251978	0.250142728	0.368005216	0.278750646	0.227811314	0.262101848	0.25852296	0.246884216	0.384392278	0.331565594	0.33373166	0.351656832	0.22223265	0.247190048	0.23911044	0.245168466	0.200220076	0.245565592	0.241708938	0.291204046
14.S17	0.39450737	0.4048053	0.397174796	0.226834904	0.225267468	0.13174093	0.347621698	0.415648952	0.283986718	0.38674701	0.136155186	0.341121526	0.22382968	0.268262418	0.259531712	0.300011418	0.312828742	0.293274014	0.158238914	0.323632952	0.154932606	0.16828005	0.26688021	0.0	0.34351587	0.306227106	0.186430068	0.179467188	0.22053191	0.37175493	0.138286362	0.410050514	0.401755754	0.428584176	0.334040846	0.424018642	0.379311184	0.254656938	0.378995694	0.325732608	0.172422082	0.21677425	0.284669078	0.361631722	0.582842172	0.29270486	0.230462514	0.392403434	0.56519996	0.326800836	0.396032004	0.342187978	0.376101208	0.414666216	0.147445288	0.357996638	0.211581484	0.514292266	0.31824015	0.340191686	0.28979925	0.164811742	0.15570499	0.2138663	0.336605344	0.24355045	0.269961598	0.40293031	0.165676922	0.320608512	0.283070976	0.309261098	0.487506128	0.354057768	0.468947246	0.265003358	0.154517664	0.306311928	0.177643458	0.283404102	0.3022986	0.169328768	0.34019749	0.281033566	0.305770296	0.294246844	0.35005671	0.177431548	0.33990391	0.177483018	0.235992324	0.282147674	0.284608466	0.227811008	0.181250948	0.339172956	0.303174878	0.226914152	0.133666398	0.434430972	0.385345908	0.359297016	0.172130586	0.412460716	0.146541994	0.333211364	0.180279208	0.247594184	0.172132966	0.331544336	0.23366177	0.426551494	0.154658536	0.26884246	0.161994398	0.25310933	0.316744422	0.454042192	0.188881024	0.480415314	0.190753618	0.341128708	0.138505306	0.190739422	0.365633368	0.16509393	0.240414446	0.208144084	0.352806076
144.S17	0.365943052	0.36036683	0.379029454	0.220507098	0.257928814	0.331102656	0.186580956	0.37884881	0.252905988	0.372693192	0.293586692	0.204070812	0.168167738	0.284561868	0.199598974	0.24806468	0.224067328	0.22896926	0.361056752	0.267771886	0.303548932	0.25843732	0.244939244	0.34351587	0.0	0.189412412	0.38967183	0.322493326	0.22329478	0.296354256	0.2998294	0.382465552	0.333528192	0.393395206	0.305917752	0.400568612	0.33801919	0.260407968	0.23649556	0.306290026	0.307102856	0.340254992	0.304355172	0.32046386	0.55955031	0.30005589	0.351044232	0.370039344	0.545257022	0.29513049	0.366912246	0.301563008	0.304658506	0.354506594	0.314902622	0.30466384	0.273550562	0.49832864	0.18703394	0.26090496	0.31003788	0.361922352	0.325396452	0.311668018	0.261346774	0.209050484	0.27150842	0.347864	0.329213804	0.228390958	0.257122522	0.247874144	0.466393106	0.296969734	0.425852208	0.230224596	0.357337082	0.28887319	0.265888572	0.26170414	0.27723807	0.37022699	0.3113542	0.180050832	0.378079502	0.239379354	0.292659956	0.371513998	0.267006952	0.223378408	0.43934085	0.291650092	0.276292624	0.459315214	0.392345218	0.273208326	0.360721644	0.435464362	0.303634844	0.414836382	0.336940878	0.293961602	0.320422916	0.415216358	0.35202318	0.313137282	0.347535318	0.265295286	0.393445348	0.309098174	0.289009168	0.438764672	0.330554718	0.19173631	0.330314408	0.35470994	0.27451	0.309275874	0.40143551	0.460297204	0.422044184	0.236210902	0.29433992	0.327542388	0.302181102	0.306521276	0.21430354	0.207115706	0.300038422
186.S17	0.297366164	0.277143614	0.300693218	0.171245978	0.209915434	0.310020312	0.213630348	0.34130785	0.21263508	0.316709284	0.258391732	0.14808626	0.212944522	0.218378928	0.166323954	0.160122324	0.167500836	0.203197448	0.320774816	0.229849006	0.254306756	0.226005464	0.168100156	0.306227106	0.189412412	0.0	0.347868894	0.26528593	0.17139828	0.225672936	0.255115944	0.306306816	0.257207	0.324449074	0.237472868	0.326596072	0.268397842	0.201147496	0.192122656	0.238166178	0.2663525	0.2798729	0.253211716	0.2573852	0.486674334	0.23494091	0.309934984	0.297482672	0.474340414	0.222560598	0.291179574	0.248341208	0.249249706	0.32976719	0.266533054	0.238080896	0.204903938	0.423302212	0.206755616	0.170122064	0.254744148	0.31401076	0.269416576	0.258345354	0.178060306	0.185377584	0.2440061	0.319402908	0.306969068	0.154859122	0.174612998	0.192510768	0.405951074	0.199225074	0.347209544	0.172038488	0.304478454	0.204739638	0.215732516	0.188618568	0.191538118	0.33288611	0.225401008	0.15798068	0.338155934	0.169674094	0.223273092	0.32138377	0.195707704	0.207992928	0.406312358	0.234821364	0.205215932	0.432731906	0.359943394	0.178706274	0.33019944	0.412612614	0.277947672	0.343476642	0.263571126	0.222775966	0.272826888	0.373251134	0.314098956	0.233893674	0.307478794	0.229466182	0.356897276	0.260364454	0.270734016	0.375704932	0.320481962	0.230353218	0.298939148	0.302070096	0.23204058	0.353964794	0.373236082	0.39662104	0.390245804	0.19795311	0.275184676	0.277938132	0.230121494	0.246639924	0.2603365	0.242176698	0.278241882
66.S17	0.402714106	0.427780936	0.4107276	0.268970496	0.28392286	0.122639374	0.401896846	0.479562084	0.33989281	0.438030974	0.160868478	0.364426898	0.270028384	0.29758799	0.29265684	0.323699526	0.334422746	0.347326194	0.090417002	0.368439708	0.201533098	0.223219322	0.286122774	0.186430068	0.38967183	0.347868894	0.0	0.173679208	0.245470226	0.392899582	0.150135858	0.416663278	0.414231814	0.427841608	0.376260674	0.432677434	0.411932052	0.30357263	0.41897581	0.37450898	0.253352038	0.249217474	0.300942206	0.39633981	0.591403216	0.359349056	0.320745422	0.421492646	0.579446312	0.362683928	0.403261828	0.40891671	0.38933526	0.488772932	0.173299784	0.39866029	0.230877468	0.534737346	0.37934133	0.376534042	0.347749394	0.11408111	0.170159682	0.280661508	0.384753828	0.302696254	0.350061346	0.47061513	0.139229906	0.365602652	0.315523024	0.347084422	0.505406148	0.390487424	0.490679446	0.321691698	0.122965964	0.305146048	0.206798426	0.343920322	0.335698896	0.095571008	0.37465221	0.30528503	0.392794316	0.318137432	0.385150278	0.123901068	0.371834514	0.252450086	0.205566524	0.380766646	0.300567586	0.188112844	0.141945296	0.399038168	0.403161574	0.11010886	0.153207446	0.448970852	0.3969725	0.384603528	0.139581034	0.448187668	0.09528883	0.348059612	0.160134716	0.331440332	0.076194758	0.386410932	0.274121718	0.502483726	0.12035324	0.302769844	0.179932622	0.328039794	0.381452354	0.516216836	0.089780216	0.49256535	0.146934818	0.4017454	0.173817266	0.266974034	0.376643416	0.196480342	0.306128278	0.25921158	0.414425112
